"5","10","15","20","25","30","35","40"
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.02447405072589e-18,1.02447405072589e-18,1.02447405072589e-18,1.02447405072589e-18,1.02447405072589e-18,1.02447405072589e-18,1.02447405072589e-18,1.02447405072589e-18
5.93937884722387e-129,5.93937884722387e-129,5.93937884722387e-129,5.93937884722387e-129,5.93937884722387e-129,5.93937884722387e-129,5.93937884722387e-129,5.93937884722387e-129
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.48333601781842e-212,4.48333601781842e-212,4.48333601781842e-212,4.48333601781842e-212,4.48333601781842e-212,4.48333601781842e-212,4.48333601781842e-212,4.48333601781842e-212
1.1657380139883e-107,1.1657380139883e-107,1.1657380139883e-107,1.1657380139883e-107,1.1657380139883e-107,1.1657380139883e-107,1.1657380139883e-107,1.1657380139883e-107
2.72725778655284e-14,2.72725778655284e-14,2.72725778655284e-14,2.72725778655284e-14,2.72725778655284e-14,2.72725778655284e-14,2.72725778655284e-14,2.72725778655284e-14
0,0,0,0,0,0,0,0
1.35125130154078e-40,1.35125130154078e-40,1.35125130154078e-40,1.35125130154078e-40,1.35125130154078e-40,1.35125130154078e-40,1.35125130154078e-40,1.35125130154078e-40
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.61053515266688e-253,1.61053515266688e-253,1.61053515266688e-253,1.61053515266688e-253,1.61053515266688e-253,1.61053515266688e-253,1.61053515266688e-253,1.61053515266688e-253
1.96220053249729e-119,1.96220053249729e-119,1.96220053249729e-119,1.96220053249729e-119,1.96220053249729e-119,1.96220053249729e-119,1.96220053249729e-119,1.96220053249729e-119
3.21601227180192e-84,3.21601227180192e-84,3.21601227180192e-84,3.21601227180192e-84,3.21601227180192e-84,3.21601227180192e-84,3.21601227180192e-84,3.21601227180192e-84
6.55066869489194e-09,6.55066869489194e-09,6.55066869489194e-09,6.55066869489194e-09,6.55066869489194e-09,6.55066869489194e-09,6.55066869489194e-09,6.55066869489194e-09
1.43852199236118e-05,1.43852199236118e-05,1.43852199236118e-05,1.43852199236118e-05,1.43852199236118e-05,1.43852199236118e-05,1.43852199236118e-05,1.43852199236118e-05
