"5","10","15","20","25","30"
0.0194787602221327,0.91039712858357,0.384451769501855,0.447013858157798,0.379951764477688,0.570047860060276
0.645849302137664,0.857682864029908,0.32735828524149,0.198675089668708,0.0788251850942328,0.00754440142222536
0.708240095661336,0.921762719014381,0.445400549153852,0.144987624829188,0.147177480101234,0.162931461539026
0.116907773447052,0.0394937889804563,0.0549908078459839,0.0205462192021125,0.0576831927493134,0.232184716828873
0.0859280350827885,0.118458874762952,0.178358858858211,0.215056529300547,0.589915412606893,0.329983260647273
0.401977958178202,0.902452361565573,0.3035761370484,0.309101688123609,0.512416232485919,0.240878951396879
0.0050558670311425,0.000391204013313411,0.00132409196691369,0.00128985719249943,0.000334944532832733,0.000853570268660635
0.544803704303793,0.795250080367377,0.936526512109052,0.935104855686307,0.690313374908993,0.874727848630272
0.196892315858512,0.872607072189124,0.152033349524054,0.654558093817047,0.776898339788647,0.968621451230643
0.167380469138892,0.0641712481372007,0.0276656059433491,0.0561055039268092,0.177649647668215,0.0557320376991894
0.901247435326831,0.630281526002554,0.203305913915742,0.0147674411703513,0.190503395696949,0.329203582617818
0.156912180242202,0.510037507446201,0.316750972909285,0.158324146958283,0.621070596803276,0.990013039798916
0.628623140320212,0.856685254500374,0.685352799873051,0.35111048538915,0.215756711259012,0.485606090652076
0.224605055424333,0.0384410311618022,0.0782669448754592,0.437658458474723,0.519009727175984,0.420818387607962
0.827545728173614,0.743247040078115,0.684060233182548,0.137018545393757,0.153779439650782,0.175467736612686
0.212008943546346,0.972547578186417,0.853712507928885,0.996088882950561,0.846298248918824,0.91525172136052
0.445571684460017,0.366532728154619,0.629491472515866,0.596320803582387,0.58691900704689,0.811335393895712
0.290362136670823,0.120403658301678,0.467320729944227,0.28919519847206,0.661904236505562,0.429397957967304
0.029221953640493,0.173899262956588,0.298606616609374,0.286637751021743,0.0987088911504525,0.0114882384972416
0.0966619206808932,0.36099906700918,0.845148885697901,0.473852730196746,0.900424595163178,0.382018733219285
0.621024194717386,0.951594068891681,0.784321148342883,0.691722080595449,0.950034305893726,0.284428378137055
0.0267844021015051,0.0416441495646182,0.35737484845255,0.0605515676464654,0.0752340356999398,0.358230831316446
0.170556452366326,0.380907215633932,0.566737826259562,0.191628385986364,0.0562056531013407,0.00643515616831054
0.500520180306504,0.250226411606754,0.0649097567236705,0.018587372294404,0.0480831810900278,0.0738958589181697
0.490898311650448,0.603623387248108,0.606428318893971,0.68536299292946,0.97695524996401,0.894911341883016
0.294333375492163,0.978106017325482,0.698872656803132,0.812401109014343,0.587481293591938,0.619978660048874
0.0616728682341703,0.321651844435172,0.593002771160088,0.252013565515439,0.162981794905096,0.243573087416268
0.00241568230073764,0.161645543522667,0.837260340170141,0.53335154417925,0.610476422432362,0.160789661174425
0.0933145847492082,0.831569374165398,0.874227305185283,0.370691775270439,0.869886150507447,0.994713124427344
0.590711031438397,0.630040566902368,0.740715672474204,0.357056306540038,0.196474179858741,0.0428136794750227
0.103219352379092,0.289972295460664,0.320816023346128,0.337503631716708,0.905874130405336,0.535335796029086
0.00499415722569679,0.061945957330777,0.0447238380796532,0.00581614961065653,0.0265852178216505,0.0259215129506789
0.204887121956045,0.183281465537174,0.221857620483394,0.13330177365602,0.274701293415929,0.197925585171963
0.745680049653203,0.923518235793176,0.852693122235517,0.293408378221562,0.56657220061628,0.738691533360758
0.267452169925887,0.0093605923201666,0.00484269373496638,0.000565249784021733,0.00101520144930041,0.000431346576410417
