"5","10","15","20","25","30","35","40"
7.38165101075009e-22,2.25886399031345e-40,8.15286380937763e-32,3.19794993238531e-16,1.79969041762222e-15,1.7193438081415e-18,3.39450564310663e-08,2.66428500737645e-08
8.47112035830486e-151,9.0867759226449e-08,1.18573371164625e-07,0.000678335606626843,0.0872843408971372,1.10870163115731e-08,0.000245052054486481,0.00665466941422863
3.31981134820064e-103,1.86878813143113e-21,1.00154867850257e-05,0.798977153054969,8.76303949645369e-09,8.48081632802905e-12,1.47554791315693e-13,3.50210098514877e-07
0,4.92914856912554e-08,0,0,0,0,0.951667505729542,1.27569859760729e-55
9.06655470629693e-45,1.18375763346796e-41,4.44203116617728e-43,3.01255231611096e-22,1.8040783208466e-22,7.21478389185212e-26,2.60638681031541e-20,9.45758767340011e-16
0.948631722834631,0.183270399828962,4.75394397099719e-07,3.18808291824289e-10,0.000378194605265552,0.000234744598850935,3.716766187337e-06,0.000509331753090526
7.90307099362484e-05,1.84150264419493e-51,1.76937126534266e-10,8.22096952452299e-17,5.47869852605916e-37,6.47251278041198e-43,1.8598370569155e-18,3.02673490815828e-10
0.00230003524061534,8.69544381873938e-19,2.27517036413447e-16,1.38760263885947e-29,1.92565601272336e-25,1.21620195119653e-05,0.216916638032748,0.115516903370173
0.689347421912371,0.0354161520224874,5.93945885537978e-06,2.59708136392703e-06,0.0088704418928922,0.0261770143912974,0.0194444231356044,0.0671347845890622
8.38968969901145e-32,3.16926536777678e-11,5.22609000062777e-09,5.01305884256763e-10,1.42466867724739e-06,0.000166884242487001,3.24219066874136e-05,4.18817671767908e-10
3.01257869691991e-43,4.48867106307459e-67,0,0,1.91527705119867e-282,1.43161306003844e-86,1.84987966226553e-27,3.41006039943029e-07
1.90557884518614e-176,2.83347095618912e-108,2.43221247833984e-05,0.0191732265385594,1.94399996559245e-21,3.80673215254071e-08,0.110271800850741,4.14517064768574e-12
4.57736466760554e-112,2.17507351918313e-07,0.0195870848471823,1.26178909370102e-13,0.00974660591331777,1.40919066745946e-10,9.11257122334717e-23,1.69331841955232e-10
3.61093449513706e-200,0,5.42348943545993e-11,1.32728265206978e-128,1.12246791550905e-28,5.57466545878248e-200,7.24102210473991e-68,3.08592524722714e-178
2.39203576434494e-69,2.92415069660681e-31,5.01340762680605e-15,0.584244843892806,1.73838575440335e-17,7.67087708308188e-31,1.7428084207885e-29,1.71843330612509e-11
0,0,1.112576606403e-81,1.19106546565282e-65,2.84608276656334e-64,7.16978335623904e-52,5.54229494225e-22,3.17362575288015e-09
0.0370584627247657,0.00202392410395385,0.000136453761982932,1.0751609428403e-18,2.68088071317427e-11,4.84174662007368e-09,2.54172491818653e-10,5.8549923680861e-10
0,3.37739486809625e-242,2.60916938095225e-130,1.65879917145949e-124,2.1626354522158e-103,3.72892510789843e-91,1.90069945617695e-85,7.31672236958258e-83
1.37269784549767e-54,1.75724425732931e-41,2.15898371239333e-41,1.17580180471498e-41,8.02087665575349e-61,6.63099749451832e-63,1.06581305388221e-65,2.72287248522701e-73
0,0,7.98396252747794e-06,0,0,0,0.0676925248283455,3.42201375559642e-47
3.23337146843096e-24,0,9.91942132042198e-95,0.113822614964159,6.54750026684736e-113,2.54921200718685e-235,0,0
0,0,0,0,0,1.02427832004067e-257,5.85358726561331e-46,1.16943139551082e-10
1.23295845298024e-82,7.10340972522992e-20,4.4333785054985e-29,1.50098623850996e-07,2.98241231910169e-06,0.00261147151632438,0.000903926528975687,0.000273297225951147
0.0403324130536703,4.38009113390295e-14,1.01373234038093e-29,3.28341849328049e-14,1.53495041644428e-09,4.01591367926297e-19,1.07972506755957e-21,7.78393678077801e-33
5.76372977687494e-203,6.28294591559478e-221,1.30538556053984e-227,1.24014294675721e-216,0,0,5.33507796690393e-291,0
5.09440752384848e-40,4.75850200190563e-13,9.71302209556697e-06,0.00045695832755985,0.373604702219962,0.00566533632114056,0.479274463754189,0.00106928042481042
6.59479899558093e-296,2.39610093824856e-130,2.01077200787996e-34,5.64226752899516e-306,1.25246113877251e-109,5.44902281420905e-64,1.82079659179018e-45,0.0354228387743951
1.30074319048697e-272,0,1.14678219249862e-10,6.57926117923473e-64,7.31388699017814e-216,0,1.54804967642625e-92,1.27446489659783e-24
1.75415124310638e-13,3.11143838037004e-28,1.54447304560392e-08,0.954942907031371,4.15064323221782e-06,0.22288273218256,0.213177021521749,0.170784000940938
6.99281216945919e-63,2.09943623444802e-112,2.76682610150611e-174,6.83821165856503e-119,1.51883388244722e-83,1.25027659084751e-34,9.50801241130491e-135,1.12797395093483e-49
4.71514614806147e-06,2.21885411479618e-05,1.66128396198417e-12,3.12207075683031e-17,7.40797499116862e-44,3.79547100013707e-38,2.03705009982806e-12,2.29955880079026e-13
1.64974062935154e-37,1.366119558451e-14,0.115494285903498,1.48659281762271e-27,8.39805904996486e-17,1.65582707650578e-16,9.85426612925704e-22,9.02824817428669e-11
8.48147638029594e-23,2.4292308585954e-06,0.000587781746039028,0.257271133674744,0.119472502221449,0.715984925709734,0.502442093093536,0.552981529381214
0,0,8.58555534690401e-40,3.10096541644146e-44,6.01856140213229e-07,0.0560721170208276,0.0487125823956281,2.48745031164806e-18
9.81563258249821e-09,6.29273390471545e-28,0.01461125011268,9.23209893892806e-15,6.5243406638677e-45,5.0755278432013e-14,1.29037281279272e-27,1.1925124499156e-14
0,0,0,7.63618123348834e-229,0,5.96848834096957e-244,0.00475768997170215,9.50799016567736e-21
1.97230023675189e-08,2.10119642038603e-14,0.0184533312212505,0.39329609019477,6.80332450916495e-23,7.73896392251784e-44,2.14123964862774e-23,2.49977527404086e-10
2.17200172834958e-39,3.29930808165744e-72,4.49224509259815e-41,7.63639294493058e-34,1.02154160806062e-43,1.9203087480691e-54,2.99841766068569e-37,5.0680491511374e-41
0.0011064200159081,0.000493995527571246,5.2726393699161e-15,6.9348423756276e-14,0.00527849921902581,5.80119963327769e-15,5.65069290752242e-27,0.00295633177736441
2.67085098572264e-08,0.0234020931141125,9.17977625604452e-21,3.84952687329215e-20,4.12601124122204e-11,1.14272174917797e-09,1.605559308068e-13,1.04177963887739e-12
0,0,1.80483294604495e-110,2.87629980269096e-05,0.00161779290398829,0.0272157768419287,0.000105298890091327,0.172165816754499
0,7.55946724350089e-304,0,1.36304872963061e-298,6.126965696882e-106,2.2444127153835e-39,1.34510506622239e-05,3.73535088641239e-47
0,0,0,0,0,0,0,0
0.0503586220081023,2.61507158030908e-17,0.4321219507664,0.10465812460158,1.06590183544821e-10,1.76964890765701e-22,9.63449654594934e-08,0.0304773682665819
1.62563777758763e-120,0.859715345877272,0.00408083922791752,0.00985871397420264,0.000770707854004028,7.75474762917135e-06,0.000103550885865106,0.356601392036715
0,0,0,0,0,0,0,0
1.10648647803813e-09,0.232139773200814,0.705834173058532,8.39891573433904e-05,0.573720738107697,7.16677884964563e-16,5.53003951752598e-25,1.54945398487547e-18
0,1.02314760151653e-222,0.0013981130301665,8.95670697673586e-130,0,9.59188252615091e-238,0,0
0,0,0,0,2.79881976572212e-178,3.02978278252487e-46,0.000402568373678372,1.13106502813918e-15
4.01747619974473e-35,5.46588224736503e-28,4.29294951219715e-15,3.09702102219189e-18,4.32384973995402e-09,0.469791844211371,0.502085374074179,0.0146503254284563
1.57450851912763e-85,0.232061266312384,0.948386524759655,0.0124942481527633,0.000207462888789198,0.00127973386157647,0.0233142571875963,0.847452768850832
0,0,6.77361766343112e-197,0,0,5.96683135241622e-175,7.86681017208495e-59,3.54067839964373e-269
9.85939312009165e-181,2.19451449526253e-18,1.72300750275748e-24,1.28340019132025e-98,1.35953835623139e-147,1.04683014260892e-182,1.37070370574207e-42,0.0257969908630245
4.19380052183413e-26,1.42422985075555e-06,0.00542292357003148,0.000537509563477082,0.00105033260472974,3.93881994487948e-09,3.46866404068728e-12,1.85948015910593e-11
1.51954364679209e-216,1.79037530805569e-305,4.89744597211481e-18,4.77904139781562e-07,0.000173833439694679,8.82146563040655e-27,1.50074843608332e-34,7.94069052982089e-72
6.85801020639579e-19,2.50160304116286e-08,8.82268499107207e-39,2.38545164175426e-70,3.23374435523166e-54,7.78630035679749e-72,1.28344978190125e-12,7.07695007809581e-21
4.22478649312288e-23,4.1215782194278e-15,2.01563333648579e-06,0.608539532162325,0.57489178651613,0.614693007162649,0.0936053733211008,0.620379487563764
2.8255272868309e-58,7.45704735043533e-57,1.58715477799718e-09,0.28024147702395,4.78300468303654e-47,6.36458603910748e-67,1.37210360664298e-33,5.96812471621575e-08
1.18595311916064e-45,6.26494213441883e-20,3.60726648465123e-10,0.177186049526196,0.00593206330037031,1.57067458799399e-15,0.000654191444780078,0.521574979250486
0.13565918171757,9.66372311835713e-16,0.000530623604887737,3.39094024113261e-235,5.28458762378091e-132,0.653729821013836,2.7547602471557e-07,3.96349693157889e-110
2.65440071411458e-31,5.97908408657549e-16,1.33038702597116e-08,1.30122729613224e-15,1.76016907948593e-31,5.80321763298514e-27,4.40237211222272e-09,0.963828793571946
2.30456324731567e-35,8.54589164614303e-13,2.23339245396248e-13,5.74938414205264e-21,3.08438508487923e-19,1.20606957326629e-24,1.59567556722221e-06,0.080045507318968
6.08774833811319e-94,1.84513119393061e-145,1.49177047286736e-104,3.93279455801527e-135,6.8910649746187e-136,9.56075552590271e-103,4.75209845440885e-83,2.08271952247885e-94
4.66434848761807e-84,1.6078279581779e-14,0.0206306547269394,3.11491201218684e-25,2.6175114374141e-35,4.35315538497347e-37,2.54349380184764e-06,0.838057766582038
6.34951674794011e-10,6.95471463671985e-07,0.000149935000557853,1.78040853086879e-25,7.11669012110659e-08,0.0743653812943445,0.588789719584768,0.0359916245480997
2.22319380454625e-35,0,0,4.7995589125508e-31,3.7295524934867e-37,0.588184101821755,2.25608262321338e-07,7.87138828958298e-09
2.30040517067553e-06,0.0124525533514848,0.00150095052087537,6.49218486978608e-16,0.0996352953292599,0.906054387304015,0.00783543161807862,0.000143996849414702
7.28773907252338e-27,8.54483548856486e-10,0.227449938671953,0.13108354743579,0.68975316649611,0.967934583345348,0.685219458989129,0.0268210297160161
0,0,0,0,1.31323036677808e-227,0,7.39113317811052e-181,0.882193381617383
1.24684461549951e-127,3.25614155081443e-144,2.94749422610319e-146,1.34637871667063e-182,0.00918526477373835,2.07889871373945e-15,5.57108106937881e-37,8.09695110348545e-80
0,0,0,8.94540812346406e-283,0.323673211559749,8.14040763719498e-27,5.28365223447122e-91,8.29967078686964e-43
1.79800274919787e-19,9.08571510194956e-23,2.3928494921966e-18,3.27159414063481e-09,4.08216160451292e-13,9.12858997661341e-08,2.48808529815068e-05,0.392010913443076
1.31183918785822e-156,0,0,0,0,2.10732090077733e-112,5.03097629010956e-298,1.29261311138141e-246
1.72303419337752e-112,6.74633641540999e-39,0.000207335854842964,9.26775046942201e-06,5.03180217508927e-09,0.000406228118441596,1.99415917277304e-07,2.7010967457768e-05
2.85837265949156e-73,1.34740574144596e-48,0.213278316550985,4.14849528702633e-05,0.810485020249843,0.00020036527461578,1.03721616990501e-07,4.00446067706049e-07
7.80752203145072e-14,5.49276748144524e-05,0.000887721555167238,3.92145618767912e-06,5.53391418739062e-08,5.08959405834338e-10,1.7363045171836e-10,8.2465929559266e-08
3.597818726073e-173,6.54682999297081e-224,7.20369993763831e-255,0,8.3656965500771e-283,8.2604087240486e-223,2.0590069901045e-195,8.22527289996911e-140
2.60873149129482e-57,0.032567112597991,1.12121491611918e-09,0.0853470334469547,2.1144889079157e-15,2.03666252268439e-12,0.0321540927176724,8.44205338699644e-05
0.00875764301376281,8.49987022564635e-19,0.451522105490475,0.192590161421892,0.295516774460929,0.466967845406994,0.0287540693970107,0.854460171941902
0,6.15745887928141e-286,0,7.65956224823657e-120,3.45532765888546e-136,6.69625940156521e-193,0.000245786799102706,6.03144364319529e-246
0.0219407467018745,0.444356294080044,0.106309949151211,7.1492480070118e-06,0.0826067034774341,0.821487432906637,0.114059138748287,0.0161863982112261
2.49083159347854e-64,0,5.82716232971063e-268,7.53388989183435e-40,1.06042914445876e-89,8.66595936119682e-12,5.18870475861374e-263,3.87219751567468e-94
7.36023814727915e-161,1.69240005016544e-134,1.40253730601082e-306,0,0,0,6.92986514450953e-240,2.64014176103379e-104
4.15231480350665e-132,0.00369721050460499,1.62884262703886e-105,4.34470556073527e-70,3.88850764971656e-37,7.47016879076781e-85,6.08778448988695e-70,3.19938237278135e-104
8.67977309128978e-181,1.80419007994499e-99,2.19429453046585e-76,3.46726895280271e-36,1.49835546097337e-47,3.01487795613299e-54,0.00625101704520084,4.37935391480992e-17
0,2.02534617766587e-28,5.54900532277052e-246,6.15206215884165e-62,0,0,0,0
0.190143575602201,2.14502585417837e-22,1.64940058231289e-63,1.31509065258826e-33,2.71030152129419e-34,1.38291632162529e-49,6.93840100123748e-32,3.72577042957985e-59
3.6011943209789e-32,4.1716754642986e-36,1.1082148238672e-14,0.229546028572309,0.946488390214636,0.334932401466783,0.892919792915854,7.14285470011097e-05
3.26985045566757e-44,5.93333983036004e-100,2.8202526530616e-116,4.33147838417044e-81,2.55905765418508e-113,9.55627305814831e-123,4.58971433963517e-110,6.36091573706776e-128
0,1.26400528148602e-97,2.02958622336006e-78,1.41885912984595e-186,5.38555173570915e-25,3.07229959852909e-05,5.07461315152122e-30,2.59555855066322e-108
0,0,0,0,0,0,0,0
1.22682773385761e-141,4.16258938044791e-39,0,8.43794547961036e-13,0,0,0,0
7.23589992919067e-71,1.00952096616915e-53,9.48688337252129e-45,3.11220611726986e-10,7.42273720248615e-07,7.16514090168199e-09,0.988107865339813,0.721205068408953
0.493272534261395,1.23955731449429e-67,4.95381748510017e-37,2.47390068812679e-06,2.02323004843417e-10,9.25929645170727e-09,0.000207766833275428,4.82789037672708e-05
1.62154431803875e-39,0,0,9.00921909039571e-245,1.55353541739649e-251,9.46871423561305e-186,3.14581860722862e-86,1.83221326728859e-32
0,0,0,0,0,0,0,0
0,7.43038925391191e-131,3.26056355771862e-17,1.30172071281753e-29,1.11694828246656e-19,7.28880166760618e-88,1.17686331464019e-50,1.34314619423743e-09
0,0,0,0,1.24324329679262e-135,0.479031503724936,1.02607518126163e-64,1.05681014853095e-23
7.75197422400757e-70,1.34720123874745e-87,3.12271778422831e-55,2.02249379692173e-59,5.0450621443947e-91,0,0,2.15082786676157e-273
0,5.51458237961737e-17,0,0,1.30331107048902e-286,4.99528673959514e-62,1.19154412252611e-206,0
6.4848885851607e-96,3.11369045886452e-19,0.397033247694021,3.13958973801502e-08,4.84652812035327e-05,2.40549954162434e-220,1.88261125733405e-103,8.45639413307504e-55
8.49929574582992e-69,1.45323237597848e-14,5.83494076174705e-21,7.85945346992384e-77,4.50189410920345e-87,5.6347634078154e-39,4.07685141976139e-11,0.0493677691128379
5.38660699755103e-21,0.115893067320897,0.941634309287599,8.37050526574605e-07,2.4697315793471e-25,9.4143078532485e-13,5.8501449087781e-06,2.10121360282832e-06
4.56730667204464e-150,8.96471234194459e-78,8.36185418101214e-69,5.49793208520532e-36,6.3244481399238e-06,0.0136532028467799,0.0340323658130112,0.697962868727859
0.0258169808188411,1.04626398525518e-26,0.000968189795823755,0,0,0,4.19931142606462e-209,1.34304556830562e-90
0,0,0,7.89882594191111e-56,6.66281846515374e-136,0,0,0
9.92581917946687e-90,0.306765960208463,0.0156895821759148,0.00019252246557351,3.9807586774162e-28,3.20846694860752e-19,2.04462956820888e-32,2.24190721634104e-12
4.17301782616943e-06,3.08143453524771e-36,2.24760322425522e-14,9.1040185286118e-18,8.54346758184738e-19,4.6446695837876e-20,7.60400026317916e-20,8.27375665765019e-22
