"5","10","15","20","25","30"
0.228370818056923,0.836620293234038,0.958134668685018,0.334831458262728,0.381475436543283,0.278579827733627
0.457084049757613,0.651565786558442,0.410700391657686,0.308580850416028,0.225227456413974,0.212306317036792
0.726428027293059,0.343797959754041,0.293589200216568,0.390226120076703,0.754601958937488,0.379896593511914
0.782951724788635,0.843384843858635,0.973386060160441,0.702956111945338,0.555596869295178,0.142694012091451
0.482228664505166,0.544394056893086,0.17715821530942,0.0660500063225989,0.191932066021913,0.20031530225101
0.723693469742305,0.96327887739669,0.593240415494464,0.410232667672949,0.703710967296427,0.985206046925394
0.703057867589554,0.526582598469988,0.0705603615814948,0.143945339167327,0.200939681577149,0.0492039109933075
0.0118913336413858,0.210218377888391,0.0175623003452869,0.0117273089925107,0.037411162848938,0.00301331365686035
0.782018048112766,0.91679883056294,0.359076093239358,0.315002124643241,0.141409262044959,0.361278936436034
0.932400434990367,0.76051771183402,0.764786379548559,0.752801480506104,0.754898416207728,0.773506762580209
0.376717134007648,0.56483238204532,0.899285093904403,0.970861606182364,0.483160476110543,0.5845272119425
0.696358823570684,0.901868594889875,0.950934668285121,0.831311968901224,0.920032910665778,0.932749313395469
0.562665502577995,0.61681070172851,0.839417413910261,0.448644345842015,0.419780939032788,0.963774816385498
0.0812793807958741,0.0286059223098372,0.0294307761619857,0.00246941245801205,0.00628022538765733,0.00518785930238001
0.827154581890703,0.560199001163706,0.527431704014439,0.0707870957321826,0.0530350197224625,0.209337635975304
0.987563591614091,0.673525656594273,0.850695727404446,0.346718655089978,0.839750468424736,0.104318227399294
0.00960253087513142,0.153518238392992,0.689129027213544,0.230981076878977,0.143721630179263,0.102298723982461
0.927537497376074,0.808612114528808,0.694224217140036,0.27050817775154,0.275268452863827,0.963200728526196
0.635618270883775,0.982511808391303,0.42393776174211,0.963738332420986,0.716138958216476,0.385259696484016
0.829870850089876,0.601619920895583,0.0497394247461738,0.0569936974805355,0.204273245970817,0.0766734005532379
0.242047590590729,0.332311909590791,0.177531454423124,0.150945697570105,0.118415010193207,0.0602368572860904
0.840467093566884,0.104512533684789,0.411051722322677,0.846508230227466,0.888499747033617,0.857344751126384
